UNIX Time,Date,Time,Price,Volume,Open,High,Low,Close,MACD (12|26|9)-EMAS,MACD (12|26|9)-EMAF,MACD (12|26|9)-MACD,MACD (12|26|9)-SIGNAL
1383282000,11/01/2013,00:00:00,50.03,438200,52.16,52.16,47.69,50.03,57.07235578,58.44157767,-1.36922189,0.20991052
1383544800,11/04/2013,00:00:00,49.19,431200,50.09,50.82,48.16,49.19,55.85968566,57.75627562,-1.89658996,-0.21138958
1383631200,11/05/2013,00:00:00,47.15,216200,48.81,49.44,46.3,47.15,54.51973402,56.97062557,-2.45089155,-0.65928997
1383717600,11/06/2013,00:00:00,44.88,247500,47.35,47.99,44.25,44.88,53.03669802,56.07502368,-3.03832566,-1.13509711
1383804000,11/07/2013,00:00:00,47.35,1159600,47.49,48.5,45.51,47.35,52.16182140,55.42872563,-3.26690423,-1.56145853
1383890400,11/08/2013,00:00:00,37.86,2368100,48.0,48.0,37.81,37.86,49.96154118,54.12733854,-4.16579736,-2.08232630
1384149600,11/11/2013,00:00:00,45.04,1631700,39.78,47.86,38.9,45.04,49.20438100,53.45420236,-4.24982135,-2.51582531
1384236000,11/12/2013,00:00:00,49.46,713400,45.0,49.9,44.51,49.46,49.24370700,53.15833551,-3.91462851,-2.79558595
1384322400,11/13/2013,00:00:00,51.01,264800,47.01,51.68,47.0,51.01,49.51544439,52.99919955,-3.48375516,-2.93321979
1384408800,11/14/2013,00:00:00,54.89,535800,52.99,54.89,51.01,54.89,50.34229910,53.13925884,-2.79695975,-2.90596778
1384495200,11/15/2013,00:00:00,57.05,716300,56.26,58.96,55.01,57.05,51.37425308,53.42894337,-2.05469029,-2.73571228
1384754400,11/18/2013,00:00:00,54.2,565000,58.43,60.87,53.7,54.2,51.80898338,53.48605868,-1.67707530,-2.52398489
1384840800,11/19/2013,00:00:00,52.85,499200,54.2,57.15,50.5,52.85,51.96913978,53.43894322,-1.46980344,-2.31314860
1384927200,11/20/2013,00:00:00,52.21,187500,54.05,54.83,51.75,52.21,52.00619520,53.34791039,-1.34171519,-2.11886192
1385013600,11/21/2013,00:00:00,48.15,538800,52.64,52.88,47.7,48.15,51.41293440,52.96287999,-1.54994559,-2.00507865
1385100000,11/22/2013,00:00:00,48.01,333500,49.5,49.9,46.8,48.01,50.88940603,52.59599999,-1.70659396,-1.94538171
1385359200,11/25/2013,00:00:00,45.05,372000,48.5,48.5,44.4,45.05,49.99103587,52.03703703,-2.04600116,-1.96550560
1385445600,11/26/2013,00:00:00,46.76,473500,45.05,47.05,43.16,46.76,49.49395343,51.64614540,-2.15219197,-2.00284288
1385532000,11/27/2013,00:00:00,48.3,217300,46.27,48.35,45.07,48.3,49.31026829,51.39828278,-2.08801449,-2.01987720
1385704800,11/29/2013,00:00:00,47.74,141000,48.18,49.47,47.21,47.74,49.06868855,51.12729887,-2.05861032,-2.02762382
1385964000,12/02/2013,00:00:00,44.37,397500,46.73,46.84,43.7,44.37,48.34581339,50.62675821,-2.28094482,-2.07828802
1386050400,12/03/2013,00:00:00,46.0,315400,44.37,46.5,43.2,46.0,47.98491902,50.28403538,-2.29911636,-2.12245369
1386136800,12/04/2013,00:00:00,47.39,143000,45.56,47.47,44.51,47.39,47.89339302,50.06966239,-2.17626937,-2.13321682
1386223200,12/05/2013,00:00:00,48.78,135600,46.87,49.43,46.85,48.78,48.02979409,49.97413184,-1.94433775,-2.09544101
1386309600,12/06/2013,00:00:00,49.28,156600,49.59,50.0,47.63,49.28,48.22213346,49.92271467,-1.70058120,-2.01646905
1386568800,12/09/2013,00:00:00,47.1,161400,48.54,49.45,46.5,47.1,48.04949755,49.71362469,-1.66412715,-1.94600067
1386655200,12/10/2013,00:00:00,46.97,110600,47.57,48.5,46.0,46.97,47.88342100,49.51039323,-1.62697223,-1.88219498
1386741600,12/11/2013,00:00:00,44.55,255500,46.39,46.99,43.19,44.55,47.37058700,49.14295670,-1.77236970,-1.86022992
1386828000,12/12/2013,00:00:00,44.04,209700,44.43,46.0,43.81,44.04,46.85818900,48.76495990,-1.90677091,-1.86953812
1386914400,12/13/2013,00:00:00,45.96,236600,44.66,46.44,43.96,45.96,46.72000608,48.55718510,-1.83717902,-1.86306630
1387173600,12/16/2013,00:00:00,48.71,362700,45.18,49.31,45.18,48.71,47.02615899,48.56850472,-1.54234573,-1.79892219
1387260000,12/17/2013,00:00:00,51.28,218000,47.98,51.35,47.98,51.28,47.68059607,48.76935622,-1.08876016,-1.65688978
1387346400,12/18/2013,00:00:00,50.05,231500,50.62,51.98,48.71,50.05,48.04511975,48.86421872,-0.81909898,-1.48933162
1387432800,12/19/2013,00:00:00,56.83,658800,54.04,57.35,52.01,56.83,49.39663979,49.45427660,-0.05763681,-1.20299266
1387519200,12/20/2013,00:00:00,59.0,1100300,57.27,59.15,55.86,59.0,50.87407982,50.16136722,0.71271260,-0.81985161
1387778400,12/23/2013,00:00:00,58.27,175400,60.0,60.0,57.0,58.27,52.01191369,50.76200668,1.24990701,-0.40589988
1387864800,12/24/2013,00:00:00,56.73,98900,58.0,58.98,56.0,56.73,52.73777313,51.20408026,1.53369286,-0.01798133
1388037600,12/26/2013,00:00:00,58.18,53400,56.81,58.19,56.81,58.18,53.57503880,51.72081506,1.85422374,0.35645968
1388124000,12/27/2013,00:00:00,58.49,103500,60.0,60.0,57.1,58.49,54.33118668,52.22223617,2.10895051,0.70695785
1388383200,12/30/2013,00:00:00,59.41,97500,57.33,59.55,57.06,59.41,55.11254257,52.75466312,2.35787946,1.03714217
1388469600,12/31/2013,00:00:00,61.49,303500,58.62,62.0,58.53,61.49,56.09368987,53.40172511,2.69196476,1.36810669
1388642400,01/02/2014,00:00:00,59.45,323500,61.21,61.25,56.8,59.45,56.61004527,53.84974547,2.76029980,1.64654531
1388728800,01/03/2014,00:00:00,59.36,191500,59.45,60.0,58.5,59.36,57.03311523,54.25791247,2.77520276,1.87227680
1388988000,01/06/2014,00:00:00,59.66,175800,58.53,59.85,57.25,59.66,57.43725135,54.65806710,2.77918425,2.05365829
1389074400,01/07/2014,00:00:00,62.54,209100,59.29,63.0,58.8,62.54,58.22228960,55.24191398,2.98037562,2.23900176
1389160800,01/08/2014,00:00:00,62.29,300200,62.14,63.0,60.6,62.29,58.84809120,55.76399443,3.08409677,2.40802076
1389247200,01/09/2014,00:00:00,61.56,245000,61.91,62.59,61.01,61.56,59.26530794,56.19332818,3.07197976,2.54081256
1389333600,01/10/2014,00:00:00,59.62,122500,61.19,61.5,59.26,59.62,59.31987595,56.44715572,2.87272023,2.60719409
1389592800,01/13/2014,00:00:00,58.69,157500,59.13,59.58,57.98,58.69,59.22297196,56.61329233,2.60967963,2.60769120
1389679200,01/14/2014,00:00:00,58.77,129300,58.5,59.66,58.0,58.77,59.15328396,56.77304846,2.38023551,2.56220006
1389765600,01/15/2014,00:00:00,59.1,86300,58.88,59.5,58.8,59.1,59.14508643,56.94541524,2.19967119,2.48969429
1389852000,01/16/2014,00:00:00,66.89,1050500,58.9,71.24,58.9,66.89,60.33661160,57.68205115,2.65456045,2.52266752
1389938400,01/17/2014,00:00:00,65.37,350000,65.0,68.1,63.75,65.37,61.11097904,58.25152884,2.85945020,2.59002406
1390284000,01/21/2014,00:00:00,65.34,128900,65.4,65.99,63.97,65.34,61.76159765,58.77660078,2.98499688,2.66901862
1390370400,01/22/2014,00:00:00,66.26,156800,65.18,67.38,64.4,66.26,62.45365955,59.33092664,3.12273291,2.75976148
1390456800,01/23/2014,00:00:00,62.24,887600,71.5,71.89,60.31,62.24,62.42078885,59.54641356,2.87437529,2.78268424
1390543200,01/24/2014,00:00:00,62.8,487600,61.41,64.2,59.34,62.8,62.47912903,59.78741996,2.69170907,2.76448921
1390802400,01/27/2014,00:00:00,57.79,280200,62.8,64.0,56.8,57.79,61.75772456,59.63946293,2.11826163,2.63524369
1390888800,01/28/2014,00:00:00,66.4,525300,58.46,66.4,58.46,66.4,62.47192078,60.14024345,2.33167733,2.57453042
1390975200,01/29/2014,00:00:00,63.7,228100,65.02,65.84,62.55,63.7,62.66085605,60.40392912,2.25692692,2.51100972
1391061600,01/30/2014,00:00:00,64.35,237800,66.9,66.9,63.0,64.35,62.92072435,60.69623067,2.22449368,2.45370651
1391148000,01/31/2014,00:00:00,58.5,3682800,58.53,60.25,58.25,58.5,62.24061291,60.53354692,1.70706599,2.30437841
1391407200,02/03/2014,00:00:00,55.99,891400,60.0,60.15,55.39,55.99,61.27898015,60.19698788,1.08199227,2.05990118
1391493600,02/04/2014,00:00:00,52.31,1102000,57.84,57.99,51.41,52.31,59.89913705,59.61276656,0.28637049,1.70519504
1391580000,02/05/2014,00:00:00,51.0,969600,52.5,53.0,49.2,51.0,58.53003905,58.97478385,-0.44474481,1.27520707
1391666400,02/06/2014,00:00:00,51.16,954400,53.74,53.85,50.55,51.16,57.39618688,58.39591097,-0.99972409,0.82022084
1391752800,02/07/2014,00:00:00,50.97,730200,52.2,52.2,50.76,50.97,56.40754275,57.84584349,-1.43830075,0.36851652
1392012000,02/10/2014,00:00:00,55.13,1125900,54.08,56.74,53.11,55.13,56.21099771,57.64466990,-1.43367219,0.00807878
1392098400,02/11/2014,00:00:00,53.67,428100,55.51,55.97,53.41,53.67,55.82007499,57.35024991,-1.53017492,-0.29957196
1392184800,02/12/2014,00:00:00,52.47,368900,53.67,54.13,52.15,52.47,55.30467883,56.98874992,-1.68407108,-0.57647178
1392271200,02/13/2014,00:00:00,49.52,875700,51.8,52.25,49.35,49.52,54.41472824,56.43550918,-2.02078094,-0.86533362
1392357600,02/14/2014,00:00:00,48.15,775500,49.97,50.79,47.83,48.15,53.45092390,55.82176776,-2.37084386,-1.16643566
1392703200,02/18/2014,00:00:00,49.96,495100,48.91,51.1,48.21,49.96,52.91385868,55.38756274,-2.47370406,-1.42788934
1392789600,02/19/2014,00:00:00,52.79,757300,50.3,53.85,50.0,52.79,52.89480350,55.19515069,-2.30034719,-1.60238091
1392876000,02/20/2014,00:00:00,52.77,682400,51.4,53.31,50.0,52.77,52.87560296,55.01550989,-2.13990693,-1.70988612
1392962400,02/21/2014,00:00:00,53.96,1849800,55.93,57.5,53.26,53.96,53.04243328,54.93732398,-1.89489070,-1.74688703
1393221600,02/24/2014,00:00:00,53.25,806200,54.45,55.89,52.51,53.25,53.07436662,54.81233702,-1.73797040,-1.74510371
1393308000,02/25/2014,00:00:00,54.57,399400,52.5,54.8,52.5,54.57,53.30446406,54.79438613,-1.48992206,-1.69406738
1393394400,02/26/2014,00:00:00,55.45,631800,54.33,56.1,54.07,55.45,53.63454651,54.84295012,-1.20840360,-1.59693462
1393480800,02/27/2014,00:00:00,57.89,693800,54.81,59.16,54.81,57.89,54.28923167,55.06865752,-0.77942585,-1.43343287
1393567200,02/28/2014,00:00:00,56.06,790000,58.2,59.62,54.42,56.06,54.56165756,55.14209029,-0.58043273,-1.26283284
1393826400,03/03/2014,00:00:00,53.93,445400,53.79,55.0,53.05,53.93,54.46447948,55.05230583,-0.58782635,-1.12783154
1393912800,03/04/2014,00:00:00,55.1,412100,54.56,56.1,54.3,55.1,54.56225186,55.05583873,-0.49358686,-1.00098261
1393999200,03/05/2014,00:00:00,55.37,248900,54.95,55.69,54.2,55.37,54.68652081,55.07910993,-0.39258912,-0.87930391
1394085600,03/06/2014,00:00:00,53.97,418300,55.51,55.84,53.26,53.97,54.57628684,54.99695364,-0.42066680,-0.78757649
1394172000,03/07/2014,00:00:00,52.08,779800,54.32,54.49,50.53,52.08,54.19224271,54.78088300,-0.58864029,-0.74778925
1394427600,03/10/2014,00:00:00,51.76,396100,52.0,52.43,50.68,51.76,53.81805152,54.55711389,-0.73906237,-0.74604387
1394514000,03/11/2014,00:00:00,49.81,472000,51.6,51.85,49.17,49.81,53.20142821,54.20547582,-1.00404761,-0.79764462
1394600400,03/12/2014,00:00:00,48.99,357000,49.05,50.83,48.43,48.99,52.55351618,53.81914428,-1.26562810,-0.89124132
1394686800,03/13/2014,00:00:00,44.6,1565700,49.38,49.95,44.25,44.6,51.32989831,53.13624471,-1.80634640,-1.07426233
1394773200,03/14/2014,00:00:00,48.43,918200,45.06,48.94,45.0,48.43,50.88376010,52.78763399,-1.90387388,-1.24018464
1395032400,03/17/2014,00:00:00,48.99,868100,49.0,49.65,47.51,48.99,50.59241240,52.50632777,-1.91391537,-1.37493079
1395118800,03/18/2014,00:00:00,50.62,700000,48.38,52.24,48.03,50.62,50.59665664,52.36659978,-1.76994314,-1.45393326
1395205200,03/19/2014,00:00:00,49.32,566200,51.64,51.64,48.9,49.32,50.40024793,52.14092572,-1.74067780,-1.51128217
1395291600,03/20/2014,00:00:00,47.42,713800,49.07,49.25,47.15,47.42,49.94174825,51.79122752,-1.84947928,-1.57892159
1395378000,03/21/2014,00:00:00,47.12,938900,48.08,48.08,45.62,47.12,49.50763313,51.44521067,-1.93757754,-1.65065278
1395637200,03/24/2014,00:00:00,46.13,911500,46.57,47.9,45.0,46.13,48.98799727,51.05149136,-2.06349409,-1.73322104
1395723600,03/25/2014,00:00:00,47.64,685500,46.27,48.17,46.04,47.64,48.78061307,50.79878830,-2.01817523,-1.79021188
1395810000,03/26/2014,00:00:00,47.11,607600,47.85,48.35,46.51,47.11,48.52359568,50.52554472,-2.00194904,-1.83255931
1395896400,03/27/2014,00:00:00,46.95,554300,46.91,48.35,45.38,46.95,48.28150403,50.26068955,-1.97918552,-1.86188455
1395982800,03/28/2014,00:00:00,45.05,620500,46.78,47.78,44.8,45.05,47.78434957,49.87471255,-2.09036298,-1.90758024
1396242000,03/31/2014,00:00:00,42.88,845000,44.9,45.35,42.75,42.88,47.02983425,49.35658570,-2.32675145,-1.99141448
1396328400,04/01/2014,00:00:00,42.47,969300,43.0,43.84,42.32,42.47,46.32832129,48.84646824,-2.51814695,-2.09676097
1396414800,04/02/2014,00:00:00,40.99,1006400,42.05,43.52,40.5,40.99,45.50704109,48.26450763,-2.75746654,-2.22890209
1396501200,04/03/2014,00:00:00,38.75,1202700,41.18,41.45,38.13,38.75,44.46749631,47.55972928,-3.09223298,-2.40156826
1396587600,04/04/2014,00:00:00,39.84,1113500,38.9,41.41,38.12,39.84,43.75557380,46.98789748,-3.23232369,-2.56771935
1396846800,04/07/2014,00:00:00,41.13,987500,41.35,42.2,39.15,41.13,43.35163937,46.55397915,-3.20233979,-2.69464344
1396933200,04/08/2014,00:00:00,41.27,731300,41.39,42.44,40.01,41.27,43.03138716,46.16257329,-3.13118613,-2.78195198
1397019600,04/09/2014,00:00:00,41.98,414900,41.06,42.15,41.06,41.98,42.86963529,45.85275305,-2.98311776,-2.82218513
1397106000,04/10/2014,00:00:00,40.1,762900,41.8,42.3,38.54,40.1,42.44353755,45.42662319,-2.98308564,-2.85436523
1397192400,04/11/2014,00:00:00,36.63,964300,39.47,39.99,35.89,36.63,41.54914716,44.77502147,-3.22587431,-2.92866705
1397451600,04/14/2014,00:00:00,36.03,502200,36.99,38.48,35.5,36.03,40.70004760,44.12724210,-3.42719451,-3.02837254
1397538000,04/15/2014,00:00:00,36.56,630700,36.21,37.0,33.87,36.56,40.06311720,43.56670565,-3.50358846,-3.12341572
1397624400,04/16/2014,00:00:00,36.62,349300,37.75,38.19,36.16,36.62,39.53340686,43.05213486,-3.51872801,-3.20247818
1397710800,04/17/2014,00:00:00,35.78,636400,36.5,37.06,35.3,35.78,38.95595965,42.51345821,-3.55749856,-3.27348226
1398056400,04/21/2014,00:00:00,36.34,505400,35.5,36.68,34.47,36.34,38.55350432,42.05616501,-3.50266069,-3.31931794
1398142800,04/22/2014,00:00:00,37.95,766400,35.76,38.32,35.75,37.95,38.46065750,41.75200464,-3.29134713,-3.31372378
1398229200,04/23/2014,00:00:00,37.25,302600,38.19,38.19,36.71,37.25,38.27440250,41.41852281,-3.14412031,-3.27980309
1398315600,04/24/2014,00:00:00,35.22,503000,37.68,38.1,35.12,35.22,37.80449442,40.95937297,-3.15487855,-3.25481818
1398402000,04/25/2014,00:00:00,31.04,1251700,35.01,35.1,30.51,31.04,36.76380297,40.22460460,-3.46080163,-3.29601487
1398661200,04/28/2014,00:00:00,31.58,1741300,31.21,31.77,28.64,31.58,35.96629482,39.58426352,-3.61796870,-3.36040564
1398747600,04/29/2014,00:00:00,31.54,716100,31.78,32.06,30.22,31.54,35.28532639,38.98839215,-3.70306576,-3.42893766
1398834000,04/30/2014,00:00:00,32.07,503700,31.59,32.47,31.0,32.07,34.79066079,38.47591866,-3.68525787,-3.48020170
1398920400,05/01/2014,00:00:00,33.48,980300,32.49,35.09,31.71,33.48,34.58902067,38.10585061,-3.51682994,-3.48752735
1399006800,05/02/2014,00:00:00,32.36,383900,33.67,33.94,32.14,32.36,34.24609441,37.68023205,-3.43413763,-3.47684941
1399266000,05/05/2014,00:00:00,32.43,493300,32.98,33.0,31.72,32.43,33.96669527,37.29132597,-3.32463070,-3.44640566
1399352400,05/06/2014,00:00:00,31.0,631200,32.39,32.7,30.52,31.0,33.51028061,36.82530182,-3.31502121,-3.42012877
1399438800,05/07/2014,00:00:00,26.85,1558200,31.35,31.99,26.64,26.85,32.48562206,36.08639058,-3.60076852,-3.45625672
1399525200,05/08/2014,00:00:00,27.81,2381700,27.48,29.24,26.86,27.81,31.76629559,35.47332461,-3.70702902,-3.50641118
1399611600,05/09/2014,00:00:00,21.83,9033600,19.77,22.16,19.31,21.83,30.23763473,34.46270797,-4.22507324,-3.65014359
1399870800,05/12/2014,00:00:00,21.14,2508400,21.86,21.96,21.09,21.14,28.83799862,33.47584071,-4.63784210,-3.84768329
1399957200,05/13/2014,00:00:00,21.91,1329200,21.0,22.15,20.9,21.91,27.77215268,32.61911177,-4.84695910,-4.04753845
1400043600,05/14/2014,00:00:00,22.07,961000,21.8,22.73,21.65,22.07,26.89489842,31.83769608,-4.94279767,-4.22659030
1400130000,05/15/2014,00:00:00,21.88,449600,21.82,22.1,21.08,21.88,26.12337558,31.10008897,-4.97671338,-4.37661491
1400216400,05/16/2014,00:00:00,22.08,389100,22.2,22.35,21.59,22.08,25.50131780,30.43193423,-4.93061643,-4.48741522
1400475600,05/19/2014,00:00:00,23.05,618000,22.01,23.65,21.8,23.05,25.12419199,29.88512429,-4.76093230,-4.54211863
1400562000,05/20/2014,00:00:00,23.84,585300,23.25,23.95,22.86,23.84,24.92662399,29.43733730,-4.51071331,-4.53583757
1400648400,05/21/2014,00:00:00,24.5,695100,23.97,24.93,23.97,24.5,24.86098953,29.07160861,-4.21061908,-4.47079387
1400734800,05/22/2014,00:00:00,24.33,619400,25.0,25.0,24.01,24.33,24.77929883,28.72037835,-3.94107951,-4.36485100
1400821200,05/23/2014,00:00:00,24.53,654500,24.11,25.0,23.77,24.53,24.74094517,28.40997995,-3.66903478,-4.22568776
1401166800,05/27/2014,00:00:00,24.55,481700,24.98,25.1,24.41,24.55,24.71156899,28.12405551,-3.41248652,-4.06304751
1401253200,05/28/2014,00:00:00,24.73,687800,24.33,24.85,24.3,24.73,24.71440453,27.87264399,-3.15823946,-3.88208590
1401339600,05/29/2014,00:00:00,25.15,357600,24.74,25.25,24.47,25.15,24.78141921,27.67096666,-2.88954744,-3.68357821
1401426000,05/30/2014,00:00:00,25.0,755400,24.86,25.09,24.4,25.0,24.81504703,27.47311727,-2.65807025,-3.47847662
1401685200,06/02/2014,00:00:00,24.2,387900,24.97,25.0,23.95,24.2,24.72042441,27.23066414,-2.51023974,-3.28482924
1401771600,06/03/2014,00:00:00,24.32,395500,23.64,24.5,22.85,24.32,24.65882065,27.01505939,-2.35623874,-3.09911114
1401858000,06/04/2014,00:00:00,22.97,298700,23.3,24.15,22.87,22.97,24.39900209,26.71542536,-2.31642327,-2.94257357
1401944400,06/05/2014,00:00:00,23.1,494100,22.86,23.61,22.6,23.1,24.19915562,26.44761608,-2.24846046,-2.80375095
1402030800,06/06/2014,00:00:00,23.58,340200,23.14,23.97,23.13,23.58,24.10390091,26.23520007,-2.13129917,-2.66926059
1402290000,06/09/2014,00:00:00,23.59,420700,23.63,23.91,23.18,23.59,24.02483923,26.03925933,-2.01442010,-2.53829249
1402376400,06/10/2014,00:00:00,23.37,295000,23.58,23.98,23.14,23.37,23.92409473,25.84153641,-1.91744168,-2.41412233
1402462800,06/11/2014,00:00:00,24.17,215500,24.0,24.3,23.12,24.17,23.96192631,25.71771890,-1.75579259,-2.28245638
1402549200,06/12/2014,00:00:00,25.09,361800,24.46,25.2,24.01,25.09,24.13547611,25.67122120,-1.53574509,-2.13311412
1402635600,06/13/2014,00:00:00,24.65,190100,25.23,25.5,24.39,24.65,24.21463363,25.59557519,-1.38094156,-1.98267961
1402894800,06/16/2014,00:00:00,26.89,603900,24.68,27.53,24.54,26.89,24.62622846,25.69145851,-1.06523005,-1.79918970
1402981200,06/17/2014,00:00:00,26.25,489700,27.0,27.26,25.68,26.25,24.87603946,25.73283195,-0.85679249,-1.61071026
1403067600,06/18/2014,00:00:00,26.58,324600,26.17,26.9,25.75,26.58,25.13818724,25.79558514,-0.65739790,-1.42004779
1403154000,06/19/2014,00:00:00,27.16,440700,26.38,27.87,26.38,27.16,25.44923536,25.89665291,-0.44741755,-1.22552174
1403240400,06/20/2014,00:00:00,27.85,610800,27.09,27.9,26.52,27.85,25.81858376,26.04134529,-0.22276152,-1.02496970
1403499600,06/23/2014,00:00:00,30.33,898000,27.8,30.81,27.51,30.33,26.51264780,26.35902341,0.15362439,-0.78925088
1403586000,06/24/2014,00:00:00,29.95,1054300,30.25,31.84,28.83,29.95,27.04147121,26.62502168,0.41644954,-0.54811080
1403672400,06/25/2014,00:00:00,29.42,348400,29.95,30.0,29.02,29.42,27.40739872,26.83205711,0.57534161,-0.32342031
1403758800,06/26/2014,00:00:00,29.78,248800,29.53,29.87,29.07,29.78,27.77241430,27.05042325,0.72199105,-0.11433804
1403845200,06/27/2014,00:00:00,30.07,2122600,29.56,30.28,29.26,30.07,28.12588902,27.27409560,0.85179342,0.07888825
1404104400,06/30/2014,00:00:00,31.09,406200,29.89,31.61,29.8,31.09,28.58190610,27.55675519,1.02515091,0.26814078
1404190800,07/01/2014,00:00:00,29.63,847100,31.12,31.27,29.1,29.63,28.74315131,27.71032888,1.03282244,0.42107711
1404277200,07/02/2014,00:00:00,28.17,654800,29.46,29.77,27.7,28.17,28.65497419,27.74437859,0.91059560,0.51898081
1404363600,07/03/2014,00:00:00,28.54,148600,28.25,28.88,28.03,28.54,28.63728585,27.80331351,0.83397234,0.58197912
1404709200,07/07/2014,00:00:00,25.74,1095400,28.36,28.48,25.4,25.74,28.19154957,27.65047547,0.54107410,0.57379811
1404795600,07/08/2014,00:00:00,24.39,538800,25.99,26.0,24.0,24.39,27.60669579,27.40895877,0.19773702,0.49858589
1404882000,07/09/2014,00:00:00,23.47,859100,24.57,24.63,23.02,23.47,26.97028105,27.11718405,-0.14690299,0.36948812
1404968400,07/10/2014,00:00:00,22.92,575600,23.05,23.67,22.68,22.92,26.34716089,26.80628152,-0.45912063,0.20376637
1405054800,07/11/2014,00:00:00,24.44,641000,23.09,24.65,22.94,24.44,26.05375152,26.63100141,-0.57724989,0.04756312
1405314000,07/14/2014,00:00:00,25.2,481400,24.69,25.86,24.65,25.2,25.92240513,26.52500131,-0.60259617,-0.08246874
1405400400,07/15/2014,00:00:00,23.07,999300,25.11,25.17,23.01,23.07,25.48357357,26.26907528,-0.78550171,-0.22307534
1405486800,07/16/2014,00:00:00,22.85,513000,22.83,23.51,22.69,22.85,25.07840841,26.01581045,-0.93740204,-0.36594068
1405573200,07/17/2014,00:00:00,22.11,533700,22.82,22.88,22.07,22.11,24.62173019,25.72649116,-1.10476096,-0.51370473
