UNIX Time,Date,Time,Price,Volume,Open,High,Low,Close,MACD (12|26|9)-EMAS,MACD (12|26|9)-EMAF,MACD (12|26|9)-MACD,MACD (12|26|9)-SIGNAL
1379653200,09/20/2013,00:00:00,10.88,294400,11.72,11.72,10.3,10.88,10.06479472,9.50881910,0.55597562,0.28476240
1379912400,09/23/2013,00:00:00,10.86,147400,10.83,11.11,10.2,10.86,10.18713400,9.60890658,0.57822742,0.34345540
1379998800,09/24/2013,00:00:00,11.36,231400,10.92,11.54,10.83,11.36,10.36757492,9.73861720,0.62895772,0.40055587
1380085200,09/25/2013,00:00:00,11.62,180500,11.47,11.72,11.19,11.62,10.56025570,9.87797889,0.68227681,0.45690005
1380171600,09/26/2013,00:00:00,11.13,304900,11.75,12.08,11.04,11.13,10.64790867,9.97072119,0.67718748,0.50095754
1380258000,09/27/2013,00:00:00,11.01,210600,11.2,11.51,10.3,11.01,10.70361503,10.04770481,0.65591022,0.53194807
1380517200,09/30/2013,00:00:00,10.6,398700,11.01,11.05,10.36,10.6,10.68767425,10.08861556,0.59905869,0.54537020
1380603600,10/01/2013,00:00:00,10.44,143500,10.62,10.95,10.04,10.44,10.64957052,10.11464404,0.53492648,0.54328146
1380690000,10/02/2013,00:00:00,10.2,195500,10.32,10.32,9.83,10.2,10.58040583,10.12096670,0.45943912,0.52651299
1380776400,10/03/2013,00:00:00,9.99,136300,10.1,10.2,9.88,9.99,10.48957416,10.11126547,0.37830869,0.49687213
1380862800,10/04/2013,00:00:00,9.87,90700,9.96,10.04,9.8,9.87,10.39425506,10.09339395,0.30086111,0.45766993
1381122000,10/07/2013,00:00:00,9.5,118000,9.82,9.83,9.47,9.5,10.25667736,10.04943884,0.20723851,0.40758364
1381208400,10/08/2013,00:00:00,8.81,437500,9.53,9.81,8.39,8.81,10.03411161,9.95762856,0.07648305,0.34136353
1381294800,10/09/2013,00:00:00,9.19,158200,8.99,9.47,8.85,9.19,9.90424829,9.90076718,0.00348110,0.27378704
1381381200,10/10/2013,00:00:00,10.01,107600,9.45,10.05,9.45,10.01,9.92051778,9.90885850,0.01165928,0.22136149
1381467600,10/11/2013,00:00:00,9.92,66300,10.01,10.1,9.7,9.92,9.92043812,9.90968380,0.01075432,0.17924005
1381726800,10/14/2013,00:00:00,9.97,43500,9.82,10.0,9.74,9.97,9.92806303,9.91415167,0.01391136,0.14617432
1381813200,10/15/2013,00:00:00,9.93,120900,9.97,9.97,9.72,9.93,9.92836102,9.91532562,0.01303541,0.11954653
1381899600,10/16/2013,00:00:00,10.0,78400,10.03,10.1,9.68,10.0,9.93938240,9.92159779,0.01778461,0.09919415
1381986000,10/17/2013,00:00:00,10.08,62100,9.95,10.11,9.83,10.08,9.96101588,9.93333129,0.02768459,0.08489224
1382072400,10/18/2013,00:00:00,9.9,51400,10.15,10.15,9.75,9.9,9.95162882,9.93086231,0.02076652,0.07206709
1382331600,10/21/2013,00:00:00,9.37,141100,9.9,9.9,9.29,9.37,9.86214746,9.88931695,-0.02716949,0.05221978
1382418000,10/22/2013,00:00:00,8.89,229300,9.33,9.41,8.81,8.89,9.71258632,9.81529347,-0.10270716,0.02123439
1382504400,10/23/2013,00:00:00,9.0,65900,8.89,9.05,8.8,9.0,9.60295765,9.75490136,-0.15194371,-0.01340123
1382590800,10/24/2013,00:00:00,9.14,99800,9.0,9.26,9.0,9.14,9.53173340,9.70935311,-0.17761972,-0.04624493
1382677200,10/25/2013,00:00:00,8.98,51000,9.2,9.23,8.94,8.98,9.44685134,9.65532696,-0.20847562,-0.07869107
1382936400,10/28/2013,00:00:00,8.77,59900,9.04,9.1,8.7,8.77,9.34272036,9.58974718,-0.24702682,-0.11235822
1383022800,10/29/2013,00:00:00,8.57,168900,8.75,8.76,8.22,8.57,9.22384031,9.51421035,-0.29037005,-0.14796058
1383109200,10/30/2013,00:00:00,8.32,122200,8.56,8.56,8.2,8.32,9.08478795,9.42575033,-0.34096238,-0.18656094
1383195600,10/31/2013,00:00:00,8.24,84900,8.29,8.32,8.1,8.24,8.95482057,9.33791697,-0.38309640,-0.22586803
1383282000,11/01/2013,00:00:00,8.11,110800,8.15,8.2,8.0,8.11,8.82484818,9.24696016,-0.42211198,-0.26511682
1383544800,11/04/2013,00:00:00,7.95,104400,8.01,8.18,7.95,7.95,8.69025615,9.15088904,-0.46063288,-0.30422003
1383631200,11/05/2013,00:00:00,7.91,35200,7.92,8.02,7.91,7.91,8.57021674,9.05897133,-0.48875459,-0.34112694
1383717600,11/06/2013,00:00:00,8.0,118400,7.93,8.08,7.92,8.0,8.48249109,8.98052901,-0.49803792,-0.37250914
1383804000,11/07/2013,00:00:00,7.79,54600,8.06,8.13,7.77,7.79,8.37595400,8.89234167,-0.51638767,-0.40128485
1383890400,11/08/2013,00:00:00,6.26,821300,6.46,6.47,5.86,6.26,8.05042261,8.69735340,-0.64693079,-0.45041403
1384149600,11/11/2013,00:00:00,6.54,263400,6.3,6.76,6.3,6.54,7.81804990,8.53754945,-0.71949954,-0.50423114
1384236000,11/12/2013,00:00:00,6.54,122800,6.5,6.6,6.43,6.54,7.62142684,8.38958282,-0.76815598,-0.55701610
1384322400,11/13/2013,00:00:00,6.4,210800,6.54,6.59,6.4,6.4,7.43351502,8.24220632,-0.80869129,-0.60735114
1384408800,11/14/2013,00:00:00,8.47,1389000,8.25,8.6,7.86,8.47,7.59297425,8.25907992,-0.66610567,-0.61910205
1384495200,11/15/2013,00:00:00,9.1,923600,8.99,9.33,8.83,9.1,7.82482436,8.32137030,-0.49654593,-0.59459083
1384754400,11/18/2013,00:00:00,9.04,384700,9.06,9.33,8.94,9.04,8.01177446,8.37460213,-0.36282767,-0.54823819
1384840800,11/19/2013,00:00:00,8.89,394200,9.1,9.1,8.8,8.89,8.14688608,8.41277975,-0.26589366,-0.49176929
1384927200,11/20/2013,00:00:00,8.98,153900,8.92,9.05,8.88,8.98,8.27505745,8.45479606,-0.17973861,-0.42936315
1385013600,11/21/2013,00:00:00,9.09,106700,9.18,9.25,9.02,9.09,8.40043323,8.50184821,-0.10141498,-0.36377352
1385100000,11/22/2013,00:00:00,9.02,145800,9.06,9.37,9.02,9.02,8.49575120,8.54022982,-0.04447863,-0.29991454
1385359200,11/25/2013,00:00:00,8.95,73600,8.95,9.11,8.94,8.95,8.56563563,8.57058317,-0.00494754,-0.24092114
1385445600,11/26/2013,00:00:00,8.89,144400,8.94,9.07,8.83,8.89,8.61553784,8.59424367,0.02129416,-0.18847808
1385532000,11/27/2013,00:00:00,8.97,125100,8.9,9.04,8.87,8.97,8.67007048,8.62207748,0.04799300,-0.14118386
1385704800,11/29/2013,00:00:00,8.74,83900,8.99,8.99,8.68,8.74,8.68082887,8.63081248,0.05001639,-0.10294381
1385964000,12/02/2013,00:00:00,7.77,254100,8.71,8.73,7.69,7.77,8.54070135,8.56704859,-0.02634724,-0.08762450
1386050400,12/03/2013,00:00:00,8.11,152700,8.13,8.23,8.0,8.11,8.47443960,8.53319314,-0.05875354,-0.08185031
1386136800,12/04/2013,00:00:00,8.06,56600,8.12,8.25,7.99,8.06,8.41067966,8.49814180,-0.08746213,-0.08297267
1386223200,12/05/2013,00:00:00,7.97,148200,8.05,8.05,7.84,7.97,8.34288279,8.45902018,-0.11613739,-0.08960561
1386309600,12/06/2013,00:00:00,7.83,47500,8.02,8.03,7.8,7.83,8.26397775,8.41242609,-0.14844835,-0.10137416
1386568800,12/09/2013,00:00:00,7.52,182000,7.81,7.88,7.5,7.52,8.14951963,8.34632046,-0.19680082,-0.12045949
1386655200,12/10/2013,00:00:00,7.51,92900,7.5,7.74,7.47,7.51,8.05113200,8.28437079,-0.23323880,-0.14301535
1386741600,12/11/2013,00:00:00,7.18,139400,7.53,7.55,7.03,7.18,7.91711169,8.20256555,-0.28545386,-0.17150306
1386828000,12/12/2013,00:00:00,7.05,133500,7.16,7.18,6.96,7.05,7.78370989,8.11719032,-0.33348043,-0.20389853
1386914400,12/13/2013,00:00:00,7.11,87000,7.12,7.29,6.95,7.11,7.68006222,8.04258363,-0.36252142,-0.23562311
1387173600,12/16/2013,00:00:00,7.11,87900,7.16,7.24,7.06,7.11,7.59236034,7.97350336,-0.38114303,-0.26472709
1387260000,12/17/2013,00:00:00,7.13,114100,7.12,7.16,7.03,7.13,7.52122798,7.91102163,-0.38979366,-0.28974040
1387346400,12/18/2013,00:00:00,7.24,141200,7.12,7.29,7.12,7.24,7.47796213,7.86131633,-0.38335419,-0.30846316
1387432800,12/19/2013,00:00:00,7.34,64700,7.25,7.36,7.17,7.34,7.45673719,7.82270030,-0.36596311,-0.31996315
1387519200,12/20/2013,00:00:00,7.57,184000,7.33,7.57,7.33,7.57,7.47416224,7.80398176,-0.32981952,-0.32193443
1387778400,12/23/2013,00:00:00,7.56,145300,7.54,7.88,7.44,7.56,7.48736805,7.78590904,-0.29854099,-0.31725574
1387864800,12/24/2013,00:00:00,7.66,118900,7.53,7.73,7.42,7.66,7.51392681,7.77658244,-0.26265563,-0.30633572
1388037600,12/26/2013,00:00:00,7.58,136600,7.65,7.7,7.49,7.58,7.52409192,7.76202078,-0.23792887,-0.29265435
1388124000,12/27/2013,00:00:00,7.59,113600,7.57,7.88,7.43,7.59,7.53423162,7.74927850,-0.21504688,-0.27713285
1388383200,12/30/2013,00:00:00,7.53,171100,7.59,7.6,7.29,7.53,7.53358060,7.73303565,-0.19945505,-0.26159729
1388469600,12/31/2013,00:00:00,7.45,129000,7.49,7.55,7.25,7.45,7.52072205,7.71207005,-0.19134800,-0.24754743
1388642400,01/02/2014,00:00:00,7.36,106300,7.46,7.46,7.3,7.36,7.49599558,7.68599078,-0.18999520,-0.23603699
1388728800,01/03/2014,00:00:00,7.43,133400,7.41,7.44,7.32,7.43,7.48584241,7.66702850,-0.18118609,-0.22506681
1388988000,01/06/2014,00:00:00,7.43,81600,7.37,7.53,7.24,7.43,7.47725127,7.64947084,-0.17221956,-0.21449736
1389074400,01/07/2014,00:00:00,7.86,272800,7.48,7.9,7.41,7.86,7.53613569,7.66506559,-0.12892990,-0.19738387
1389160800,01/08/2014,00:00:00,7.74,116100,7.86,8.08,7.65,7.74,7.56749943,7.67061629,-0.10311685,-0.17853046
1389247200,01/09/2014,00:00:00,7.33,153300,7.75,7.78,7.28,7.33,7.53096106,7.64538545,-0.11442439,-0.16570925
1389333600,01/10/2014,00:00:00,7.52,200300,7.35,7.56,7.13,7.52,7.52927474,7.63609764,-0.10682290,-0.15393198
1389592800,01/13/2014,00:00:00,7.23,149600,7.54,7.54,7.1,7.23,7.48323247,7.60601633,-0.12278386,-0.14770235
1389679200,01/14/2014,00:00:00,7.47,119000,7.22,7.53,7.13,7.47,7.48119671,7.59594105,-0.11474434,-0.14111075
1389765600,01/15/2014,00:00:00,7.5,45100,7.55,7.63,7.43,7.5,7.48408952,7.58883430,-0.10474478,-0.13383756
1389852000,01/16/2014,00:00:00,7.91,74800,7.48,7.99,7.48,7.91,7.54961421,7.61262436,-0.06301014,-0.11967208
1389938400,01/17/2014,00:00:00,8.37,173500,7.97,8.52,7.85,8.37,7.67582741,7.66872626,0.00710115,-0.09431743
1390284000,01/21/2014,00:00:00,8.25,92100,8.59,8.8,8.1,8.25,7.76416165,7.71178357,0.05237808,-0.06497833
1390370400,01/22/2014,00:00:00,8.21,133600,8.24,8.26,7.93,8.21,7.83275217,7.74868849,0.08406368,-0.03516993
1390456800,01/23/2014,00:00:00,8.01,54100,8.15,8.22,7.96,8.01,7.86002107,7.76804490,0.09197617,-0.00974071
1390543200,01/24/2014,00:00:00,7.62,79100,8.03,8.03,7.55,7.62,7.82309475,7.75707861,0.06601614,0.00541066
1390802400,01/27/2014,00:00:00,7.36,160300,7.64,7.64,7.15,7.36,7.75184940,7.72766538,0.02418402,0.00916533
1390888800,01/28/2014,00:00:00,7.95,86800,7.4,8.09,7.27,7.95,7.78233411,7.74413461,0.03819950,0.01497217
1390975200,01/29/2014,00:00:00,7.55,114100,7.82,7.82,7.43,7.55,7.74659040,7.72975427,0.01683613,0.01534496
1391061600,01/30/2014,00:00:00,7.81,105200,7.64,7.92,7.63,7.81,7.75634572,7.73569840,0.02064733,0.01640543
1391148000,01/31/2014,00:00:00,7.81,50200,7.69,7.98,7.55,7.81,7.76460023,7.74120222,0.02339801,0.01780395
1391407200,02/03/2014,00:00:00,7.01,554600,7.7,7.7,6.95,7.01,7.64850788,7.68703909,-0.03853121,0.00653692
1391493600,02/04/2014,00:00:00,6.97,337600,7.07,7.09,6.87,6.97,7.54412206,7.63392509,-0.08980303,-0.01273107
1391580000,02/05/2014,00:00:00,6.79,231100,6.93,6.94,6.34,6.79,7.42810328,7.57141212,-0.14330884,-0.03884663
1391666400,02/06/2014,00:00:00,6.67,187100,6.75,6.92,6.51,6.67,7.31147200,7.50464085,-0.19316884,-0.06971107
1391752800,02/07/2014,00:00:00,6.63,207600,6.76,6.83,6.51,6.63,7.20663016,7.43985264,-0.23322248,-0.10241335
1392012000,02/10/2014,00:00:00,6.9,171000,6.66,7.06,6.63,6.9,7.15945629,7.39986355,-0.24040727,-0.13001213
1392098400,02/11/2014,00:00:00,6.74,103500,6.81,6.87,6.67,6.74,7.09492455,7.35098477,-0.25606022,-0.15522175
1392184800,02/12/2014,00:00:00,6.9,175100,6.75,7.25,6.75,6.9,7.06493616,7.31757849,-0.25264233,-0.17470587
1392271200,02/13/2014,00:00:00,7.02,78700,6.85,7.09,6.8,7.02,7.05802290,7.29553564,-0.23751274,-0.18726724
1392357600,02/14/2014,00:00:00,6.74,102000,7.04,7.04,6.7,6.74,7.00909630,7.25438485,-0.24528855,-0.19887150
1392703200,02/18/2014,00:00:00,6.84,115100,6.81,7.14,6.8,6.84,6.98308149,7.22368968,-0.24060819,-0.20721884
1392789600,02/19/2014,00:00:00,6.91,122800,6.85,7.02,6.85,6.91,6.97183818,7.20045341,-0.22861522,-0.21149812
1392876000,02/20/2014,00:00:00,6.9,229000,6.81,6.97,6.65,6.9,6.96078615,7.17819760,-0.21741144,-0.21268078
1392962400,02/21/2014,00:00:00,6.93,197300,6.96,7.06,6.83,6.93,6.95604982,7.15981259,-0.20376277,-0.21089718
1393221600,02/24/2014,00:00:00,6.95,154400,6.99,7.0,6.9,6.95,6.95511908,7.14427092,-0.18915184,-0.20654811
1393308000,02/25/2014,00:00:00,6.97,183000,6.91,7.11,6.85,6.97,6.95740845,7.13136196,-0.17395351,-0.20002919
1393394400,02/26/2014,00:00:00,7.1,419000,6.99,7.18,6.83,7.1,6.97934561,7.12903885,-0.14969324,-0.18996200
1393480800,02/27/2014,00:00:00,7.66,901600,7.1,7.78,7.09,7.66,7.08406167,7.16836931,-0.08430763,-0.16883113
1393567200,02/28/2014,00:00:00,6.39,1945600,5.82,6.45,5.79,6.39,6.97728295,7.11071232,-0.13342937,-0.16175078
1393826400,03/03/2014,00:00:00,6.48,835300,6.25,6.56,6.1,6.48,6.90077788,7.06399289,-0.16321501,-0.16204362
1393912800,03/04/2014,00:00:00,6.66,566800,6.58,6.88,6.33,6.66,6.86373513,7.03406749,-0.17033236,-0.16370137
1393999200,03/05/2014,00:00:00,6.68,275500,6.71,6.75,6.53,6.68,6.83546819,7.00784027,-0.17237208,-0.16543551
1394085600,03/06/2014,00:00:00,6.67,204600,6.69,6.74,6.52,6.67,6.81001154,6.98281506,-0.17280352,-0.16690911
1394172000,03/07/2014,00:00:00,6.45,428300,7.01,7.08,6.42,6.45,6.75462515,6.94334728,-0.18872213,-0.17127172
1394427600,03/10/2014,00:00:00,6.42,180700,6.47,6.62,6.33,6.42,6.70314436,6.90458082,-0.20143646,-0.17730466
1394514000,03/11/2014,00:00:00,6.54,401900,6.46,6.67,6.43,6.54,6.67804523,6.87757483,-0.19952960,-0.18174965
1394600400,03/12/2014,00:00:00,6.87,342600,6.5,6.92,6.46,6.87,6.70757673,6.87701373,-0.16943700,-0.17928712
1394686800,03/13/2014,00:00:00,6.9,319100,7.07,7.07,6.8,6.9,6.73718031,6.87871642,-0.14153611,-0.17173692
1394773200,03/14/2014,00:00:00,6.85,317000,6.9,7.09,6.8,6.85,6.75453719,6.87658928,-0.12205209,-0.16179995
1395032400,03/17/2014,00:00:00,7.08,312100,6.96,7.29,6.86,7.08,6.80460839,6.89165674,-0.08704835,-0.14684963
1395118800,03/18/2014,00:00:00,7.81,591100,7.11,7.88,7.11,7.81,6.95928402,6.95968216,-0.00039814,-0.11755933
1395205200,03/19/2014,00:00:00,7.31,281500,7.79,7.95,7.3,7.31,7.01324033,6.98563163,0.02760869,-0.08852573
1395291600,03/20/2014,00:00:00,7.42,224700,7.44,7.45,7.12,7.42,7.07581874,7.01780707,0.05801167,-0.05921825
1395378000,03/21/2014,00:00:00,7.27,307000,7.45,7.73,7.23,7.27,7.10569278,7.03648803,0.06920475,-0.03353365
1395637200,03/24/2014,00:00:00,7.25,194700,7.27,7.28,6.9,7.25,7.12789389,7.05230373,0.07559016,-0.01170889
1395723600,03/25/2014,00:00:00,7.4,201200,7.34,7.54,7.29,7.4,7.16975637,7.07805901,0.09169736,0.00897236
1395810000,03/26/2014,00:00:00,7.1,224600,7.47,7.47,7.1,7.1,7.15902462,7.07968427,0.07934035,0.02304596
1395896400,03/27/2014,00:00:00,7.24,162400,7.08,7.29,6.93,7.24,7.17148237,7.09155951,0.07992286,0.03442134
1395982800,03/28/2014,00:00:00,7.28,162200,7.26,7.4,7.04,7.28,7.18817739,7.10551806,0.08265933,0.04406894
1396242000,03/31/2014,00:00:00,7.31,66200,7.33,7.38,7.22,7.31,7.20691933,7.12066487,0.08625446,0.05250604
1396328400,04/01/2014,00:00:00,7.33,108200,7.31,7.45,7.23,7.33,7.22585482,7.13617118,0.08968364,0.05994156
1396414800,04/02/2014,00:00:00,7.21,67300,7.28,7.35,7.15,7.21,7.22341561,7.14163998,0.08177564,0.06430838
1396501200,04/03/2014,00:00:00,7.0,160400,7.25,7.29,6.9,7.0,7.18904398,7.13114813,0.05789585,0.06302587
1396587600,04/04/2014,00:00:00,6.79,212800,7.09,7.09,6.73,6.79,7.12765260,7.10587790,0.02177470,0.05477564
1396846800,04/07/2014,00:00:00,6.45,384400,6.75,6.75,6.35,6.45,7.02339835,7.05729435,-0.03389599,0.03704131
1396933200,04/08/2014,00:00:00,6.6,146400,6.46,6.68,6.35,6.6,6.95826015,7.02342069,-0.06516055,0.01660094
1397019600,04/09/2014,00:00:00,6.66,142900,6.64,6.76,6.48,6.66,6.91237397,6.99650064,-0.08412667,-0.00354458
1397106000,04/10/2014,00:00:00,6.55,174200,6.62,6.63,6.39,6.55,6.85662413,6.96342652,-0.10680239,-0.02419614
1397192400,04/11/2014,00:00:00,6.33,217800,6.47,6.6,6.3,6.33,6.77560503,6.91650604,-0.14090101,-0.04753712
1397451600,04/14/2014,00:00:00,6.39,125800,6.45,6.49,6.33,6.39,6.71628118,6.87750559,-0.16122441,-0.07027458
1397538000,04/15/2014,00:00:00,6.73,174200,6.4,6.78,6.21,6.73,6.71839177,6.86657925,-0.14818748,-0.08585716
1397624400,04/16/2014,00:00:00,6.92,135200,6.82,6.94,6.63,6.92,6.74940842,6.87053634,-0.12112792,-0.09291131
1397710800,04/17/2014,00:00:00,6.84,95200,6.85,6.96,6.69,6.84,6.76334559,6.86827439,-0.10492881,-0.09531481
1398056400,04/21/2014,00:00:00,6.8,193600,6.84,6.9,6.65,6.8,6.76898473,6.86321703,-0.09423230,-0.09509831
1398142800,04/22/2014,00:00:00,7.0,102100,6.81,7.0,6.78,7.0,6.80452554,6.87334910,-0.06882356,-0.08984336
1398229200,04/23/2014,00:00:00,7.04,152000,7.0,7.14,6.89,7.04,6.84075238,6.88569361,-0.04494123,-0.08086293
1398315600,04/24/2014,00:00:00,7.06,114000,7.15,7.15,6.88,7.06,6.87448278,6.89860520,-0.02412242,-0.06951483
1398402000,04/25/2014,00:00:00,6.94,106600,6.98,7.05,6.88,6.94,6.88456235,6.90167148,-0.01710912,-0.05903369
1398661200,04/28/2014,00:00:00,6.69,147000,6.98,6.99,6.6,6.69,6.85462968,6.88599211,-0.03136243,-0.05349944
1398747600,04/29/2014,00:00:00,6.61,144200,6.7,6.73,6.53,6.61,6.81699435,6.86554825,-0.04855390,-0.05251033
1398834000,04/30/2014,00:00:00,6.69,68700,6.62,6.74,6.52,6.69,6.79745676,6.85254468,-0.05508792,-0.05302585
1398920400,05/01/2014,00:00:00,6.8,86100,6.67,6.99,6.65,6.8,6.79784802,6.84865248,-0.05080445,-0.05258157
1399006800,05/02/2014,00:00:00,6.75,60000,6.78,6.94,6.71,6.75,6.79048679,6.84134489,-0.05085810,-0.05223687
1399266000,05/05/2014,00:00:00,6.55,88900,6.63,6.77,6.5,6.55,6.75348882,6.81976378,-0.06627496,-0.05504449
1399352400,05/06/2014,00:00:00,6.3,90300,6.55,6.6,6.3,6.3,6.68372131,6.78126276,-0.09754145,-0.06354388
1399438800,05/07/2014,00:00:00,6.11,374400,6.3,6.38,6.09,6.11,6.59545649,6.73153959,-0.13608310,-0.07805173
1399525200,05/08/2014,00:00:00,6.01,167300,6.13,6.24,6.0,6.01,6.50538626,6.67809222,-0.17270595,-0.09698257
1399611600,05/09/2014,00:00:00,6.03,158400,5.94,6.21,5.9,6.03,6.43224992,6.63008539,-0.19783547,-0.11715315
1399870800,05/12/2014,00:00:00,6.29,352800,6.02,6.36,5.91,6.29,6.41036531,6.60489388,-0.19452856,-0.13262823
1399957200,05/13/2014,00:00:00,6.46,423300,6.3,6.83,6.3,6.46,6.41800142,6.59416100,-0.17615958,-0.14133450
1400043600,05/14/2014,00:00:00,6.33,442600,5.83,6.4,5.82,6.33,6.40446274,6.57459352,-0.17013078,-0.14709376
1400130000,05/15/2014,00:00:00,6.09,322300,6.31,6.36,5.9,6.09,6.35608386,6.53869770,-0.18261384,-0.15419777
1400216400,05/16/2014,00:00:00,5.69,914200,5.94,5.95,5.51,5.69,6.25360942,6.47583120,-0.22222179,-0.16780258
1400475600,05/19/2014,00:00:00,5.57,516300,5.63,5.67,5.5,5.57,6.14843874,6.40873260,-0.26029386,-0.18630083
1400562000,05/20/2014,00:00:00,5.45,391900,5.58,5.58,5.36,5.45,6.04098662,6.33771537,-0.29672874,-0.20838642
1400648400,05/21/2014,00:00:00,5.28,409400,5.53,5.53,5.25,5.28,5.92391176,6.25936608,-0.33545432,-0.23380000
1400734800,05/22/2014,00:00:00,5.28,364500,5.29,5.32,5.23,5.28,5.82484841,6.18682044,-0.36197203,-0.25943440
1400821200,05/23/2014,00:00:00,5.3,338900,5.26,5.31,5.24,5.3,5.74410250,6.12113004,-0.37702754,-0.28295303
1401166800,05/27/2014,00:00:00,5.31,223600,5.38,5.38,5.27,5.31,5.67731750,6.06104633,-0.38372883,-0.30310819
1401253200,05/28/2014,00:00:00,5.23,363100,5.29,5.3,5.2,5.23,5.60849942,5.99948735,-0.39098792,-0.32068414
1401339600,05/29/2014,00:00:00,5.26,365800,5.34,5.34,5.21,5.26,5.55488413,5.94471051,-0.38982638,-0.33451259
1401426000,05/30/2014,00:00:00,5.25,231700,5.25,5.29,5.25,5.25,5.50797888,5.89325047,-0.38527159,-0.34466439
1401685200,06/02/2014,00:00:00,5.13,294700,5.26,5.34,5.12,5.13,5.44982828,5.83671340,-0.38688512,-0.35310853
1401771600,06/03/2014,00:00:00,5.18,404700,5.07,5.2,5.01,5.18,5.40831624,5.78806796,-0.37975172,-0.35843717
