UNIX Time,Date,Time,Price,Volume,Open,High,Low,Close,MACD (12|26|9)-EMAS,MACD (12|26|9)-EMAF,MACD (12|26|9)-MACD,MACD (12|26|9)-SIGNAL
1398229200,04/23/2014,00:00:00,22.24,71800,22.52,23.2,21.23,22.24,20.74968933,20.39525256,0.35443677,0.11651768
1398315600,04/24/2014,00:00:00,21.75,127100,22.68,22.68,21.51,21.75,20.90358328,20.49560422,0.40797906,0.17480995
1398402000,04/25/2014,00:00:00,19.49,338200,21.46,22.0,19.28,19.49,20.68610893,20.42111502,0.26499391,0.19284674
1398661200,04/28/2014,00:00:00,16.3,634300,19.1,19.29,16.0,16.3,20.01132294,20.11584724,-0.10452430,0.13337254
1398747600,04/29/2014,00:00:00,14.85,526300,16.53,16.73,14.84,14.85,19.21727326,19.72578448,-0.50851122,0.00499578
1398834000,04/30/2014,00:00:00,14.37,486200,14.85,15.14,14.04,14.37,18.47153891,19.32905970,-0.85752079,-0.16750753
1398920400,05/01/2014,00:00:00,14.73,210800,14.4,15.32,14.4,14.73,17.89591754,18.98838861,-1.09247108,-0.35250024
1399006800,05/02/2014,00:00:00,14.76,175800,15.0,15.39,14.46,14.76,17.41346869,18.67517464,-1.26170596,-0.53434138
1399266000,05/05/2014,00:00:00,14.3,184400,14.83,14.83,14.2,14.3,16.93447350,18.35108763,-1.41661413,-0.71079593
1399352400,05/06/2014,00:00:00,13.29,319100,14.2,14.69,13.14,13.29,16.37378527,17.97619225,-1.60240698,-0.88911814
1399438800,05/07/2014,00:00:00,12.04,283700,13.2,13.29,11.92,12.04,15.70704908,17.53647431,-1.82942523,-1.07717956
1399525200,05/08/2014,00:00:00,12.96,234600,12.07,13.09,11.95,12.96,15.28442614,17.19747621,-1.91305007,-1.24435366
1399611600,05/09/2014,00:00:00,11.99,294200,12.24,12.94,11.15,11.99,14.77759135,16.81173723,-2.03414588,-1.40231211
1399870800,05/12/2014,00:00:00,11.37,304600,12.49,13.0,11.25,11.37,14.25334653,16.40864559,-2.15529906,-1.55290950
1399957200,05/13/2014,00:00:00,11.37,381600,11.45,12.48,11.31,11.37,13.80975475,16.03541258,-2.22565783,-1.68745916
1400043600,05/14/2014,00:00:00,12.68,1141500,13.8,14.61,12.26,12.68,13.63594633,15.78686350,-2.15091717,-1.78015076
1400130000,05/15/2014,00:00:00,13.24,426200,13.09,13.74,13.0,13.24,13.57503151,15.59820694,-2.02317543,-1.82875570
1400216400,05/16/2014,00:00:00,12.13,273500,13.24,13.52,11.81,12.13,13.35271897,15.34130273,-1.98858376,-1.86072131
1400475600,05/19/2014,00:00:00,12.23,541100,12.21,12.43,12.07,12.23,13.17999297,15.11083586,-1.93084288,-1.87474562
1400562000,05/20/2014,00:00:00,12.15,177500,12.3,12.31,11.86,12.15,13.02153252,14.89151468,-1.86998217,-1.87379293
1400648400,05/21/2014,00:00:00,12.32,105900,12.22,12.58,12.22,12.32,12.91360444,14.70103211,-1.78742768,-1.85651988
1400734800,05/22/2014,00:00:00,12.22,125400,12.27,12.39,11.87,12.22,12.80689606,14.51725196,-1.71035589,-1.82728708
1400821200,05/23/2014,00:00:00,12.31,348700,12.27,12.49,12.15,12.31,12.73045051,14.35375181,-1.62330130,-1.78648993
1401166800,05/27/2014,00:00:00,11.94,162800,12.4,12.4,11.91,11.94,12.60884274,14.17495538,-1.56611264,-1.74241447
1401253200,05/28/2014,00:00:00,12.02,86600,12.0,12.11,11.71,12.02,12.51825155,14.01532906,-1.49707751,-1.69334708
1401339600,05/29/2014,00:00:00,12.47,177900,12.08,12.87,11.96,12.47,12.51082824,13.90086024,-1.39003200,-1.63268406
1401426000,05/30/2014,00:00:00,12.69,349900,12.41,12.86,12.34,12.69,12.53839312,13.81116689,-1.27277376,-1.56070200
1401685200,06/02/2014,00:00:00,12.69,194600,12.79,12.94,12.42,12.69,12.56171726,13.72811749,-1.16640023,-1.48184165
1401771600,06/03/2014,00:00:00,12.82,94400,12.74,12.93,12.5,12.82,12.60145306,13.66084953,-1.05939646,-1.39735261
1401858000,06/04/2014,00:00:00,12.95,295300,12.84,13.4,12.83,12.95,12.65507567,13.60819401,-0.95311834,-1.30850576
1401944400,06/05/2014,00:00:00,12.88,384800,12.98,13.5,12.76,12.88,12.68967941,13.55425371,-0.86457430,-1.21971946
1402030800,06/06/2014,00:00:00,13.02,205600,12.88,13.23,12.8,13.02,12.74049796,13.51467936,-0.77418140,-1.13061185
1402290000,06/09/2014,00:00:00,13.25,114500,13.06,13.35,12.96,13.25,12.81888289,13.49507348,-0.67619059,-1.03972760
1402376400,06/10/2014,00:00:00,13.01,83500,13.29,13.35,12.87,13.01,12.84828553,13.45914211,-0.61085659,-0.95395340
1402462800,06/11/2014,00:00:00,12.23,183700,13.0,13.15,12.09,12.23,12.75316468,13.36809455,-0.61492987,-0.88614869
1402549200,06/12/2014,00:00:00,12.31,225400,12.08,12.64,12.0,12.31,12.68498549,13.28971717,-0.60473168,-0.82986529
1402635600,06/13/2014,00:00:00,12.05,235100,12.4,12.4,11.77,12.05,12.58729542,13.19788627,-0.61059085,-0.78601040
1402894800,06/16/2014,00:00:00,12.04,206200,12.04,12.28,11.52,12.04,12.50309612,13.11211692,-0.60902080,-0.75061248
1402981200,06/17/2014,00:00:00,12.18,96800,11.95,12.35,11.91,12.18,12.45338903,13.04307122,-0.58968219,-0.71842642
1403067600,06/18/2014,00:00:00,12.87,274900,12.18,12.96,12.0,12.87,12.51748302,13.03025113,-0.51276811,-0.67729476
1403154000,06/19/2014,00:00:00,13.37,381300,13.05,14.33,13.01,13.37,12.64863948,13.05541771,-0.40677823,-0.62319145
1403240400,06/20/2014,00:00:00,13.43,368200,13.46,13.7,13.32,13.43,12.76884879,13.08316455,-0.31431576,-0.56141632
1403499600,06/23/2014,00:00:00,14.11,271200,13.41,14.31,13.41,14.11,12.97517975,13.15922644,-0.18404669,-0.48594239
1403586000,06/24/2014,00:00:00,14.38,386400,14.27,15.41,14.18,14.38,13.19130594,13.24965411,-0.05834817,-0.40042355
1403672400,06/25/2014,00:00:00,14.23,87300,14.3,14.6,13.81,14.23,13.35110503,13.32227232,0.02883270,-0.31457230
